"runset","context","name","capex_mn_EUR_per_yr","opex_mn_EUR","net_import_costs_mn_EUR","interconnector_capex_mn_EUR","final_demand_TWh","system_costs_mn_EUR","nuclear_GW","totex_EUR_per_MWh","diff_of_increase","overrun","wacc","extra_capex_mn_EUR_per_yr","totex_increase_EUR_per_MWh"
"core-3yrs-midfine","Omezená spolupráce",2,7536.43205366156,3015.87548796173,-161.990383401212,23.7451771503905,101.42542597536,10414.0623353725,4.26,102.677038180765,0,"13585 €/kW",0.04,698.800871554538,6.26129383377216
"core-3yrs-midfine","Omezená spolupráce",3,6264.26614986513,3031.54513892881,-166.482180034562,23.7451771503905,101.425320209997,9153.07428590977,5.36,90.2444701871163,0.622245146520598,"6270 €/kW",0.04,-521.272382615353,1.33040052705796
"core-3yrs-midfine","Omezená spolupráce",3,6463.04007572951,3031.54513892881,-166.482180034562,23.7451771503905,101.425320209997,9351.84821177415,5.36,92.2042759383116,0.622245146520598,"7315 €/kW",0.04,-322.498456750979,0.677136199281335
"core-3yrs-midfine","Omezená spolupráce",3,6669.74027151736,3031.54513892881,-166.482180034562,23.7451771503905,101.425320209997,9558.548407562,5.36,94.2422305176995,0.622245146520598,"8360 €/kW",0.04,-115.798260963131,0
"core-3yrs-midfine","Omezená spolupráce",3,6884.70135563832,3031.54513892881,-166.482180034562,23.7451771503905,101.425320209997,9773.50949168296,5.36,96.3616330857752,0.622245146520598,"9405 €/kW",0.04,99.1628231578312,0.8422201928812
"core-3yrs-midfine","Omezená spolupráce",3,7108.2211492092,3031.54513892881,-166.482180034562,23.7451771503905,101.425320209997,9997.02928525385,5.36,98.5654200011933,0.622245146520598,"10450 €/kW",0.04,322.682616728719,2.77192080072065
"core-3yrs-midfine","Omezená spolupráce",3,7340.65992661548,3031.54513892881,-166.482180034562,23.7451771503905,101.425320209997,10229.4680626601,5.36,100.857143378798,0.622245146520598,"11495 €/kW",0.04,555.121394134995,5.0636441783252
"core-3yrs-midfine","Omezená spolupráce",3,7582.37545570676,3031.54513892881,-166.482180034562,23.7451771503905,101.425320209997,10471.1835917514,5.36,103.240330620315,0.622245146520598,"12540 €/kW",0.04,796.836923226274,7.44683141984258
"core-3yrs-midfine","Omezená spolupráce",3,7833.73983981229,3031.54513892881,-166.482180034562,23.7451771503905,101.425320209997,10722.5479758569,5.36,105.718650467717,0.622245146520598,"13585 €/kW",0.04,1048.20130733181,9.92515126724456
"core-3yrs-midfine","Omezená spolupráce",4,6366.40894633232,3028.40664371687,-474.699177601545,23.7451771503905,101.425485403275,8943.86158959803,6.46,88.1816000587681,1.3547147478108,"6270 €/kW",0.04,-695.029843487138,0
"core-3yrs-midfine","Omezená spolupráce",4,6631.44084748482,3028.40664371687,-474.699177601545,23.7451771503905,101.425485403275,9208.89349075053,6.46,90.79467013774,1.3547147478108,"7315 €/kW",0.04,-429.99794233464,0
"core-3yrs-midfine","Omezená spolupráce",4,6907.04110853528,3028.40664371687,-474.699177601545,23.7451771503905,101.425485403275,9484.49375180099,6.46,93.5119384845925,1.3547147478108,"8360 €/kW",0.04,-154.397681284175,0.00217756818317127
