"runset","context","name","capex_mn_EUR_per_yr","opex_mn_EUR","net_import_costs_mn_EUR","interconnector_capex_mn_EUR","final_demand_TWh","system_costs_mn_EUR","nuclear_GW","totex_EUR_per_MWh","diff_of_increase","overrun","wacc","extra_capex_mn_EUR_per_yr","totex_increase_EUR_per_MWh"
"optimistic-demand","Pokračování jádra v Evropě",1,3903.37559201179,760.200461335565,1664.85733536898,102.779637064341,82.1238654717462,6431.21302578067,3.16,78.3111339053233,0.373413492842118,"9405 €/kW",0.04,33.0542743859436,-13.4140045934802
"optimistic-demand","Pokračování jádra v Evropě",2,4366.9067498784,757.104068271696,1255.12438459076,102.779637064341,82.1232461986086,6481.91483980519,4.26,78.9291113033841,0.828178021684948,"9405 €/kW",0.04,66.1085487718873,-12.3412626665766
"optimistic-demand","Pokračování jádra v Evropě",3,4955.48102729214,818.946703227971,746.020493318094,102.779637064341,82.124074298694,6623.22786090255,5.36,80.6490413129427,1.14693949285738,"9405 €/kW",0.04,99.1628231578312,-10.3025711858456
"optimistic-demand","Odpor k OZE",0,4355.00502472463,2424.11411735832,278.727104070725,0.875784764864609,82.1248314698597,7058.72203091855,2.06,85.9511295741184,-1.20814793638823,"9405 €/kW",0.04,0,-7.35557035391551
"optimistic-demand","Odpor k OZE",4,6207.54940430647,1706.43353672844,-1126.55177414831,0.875784764864609,82.126491120187,6788.30695165147,6.46,82.656726947182,-1.29195977270618,"9405 €/kW",0.04,132.217097543775,-10.7337848171698
"optimistic-demand","Odpor k OZE",1,5266.89340234209,2308.47212828179,-645.806840655897,0.875784764864609,82.1263812409994,6930.43447473285,3.16,84.3874327592194,-1.30086134066055,"9405 €/kW",0.04,33.0542743859436,-9.01198057308683
"optimistic-demand","Odpor k OZE",2,6121.90430959164,1747.49343641632,-1012.35379641153,0.875784764864609,82.1267055906519,6857.9197343613,4.26,83.5041377227958,-1.41588965949589,"9405 €/kW",0.04,66.1085487718873,-10.0103039283457
"optimistic-demand","Odpor k OZE",3,6203.44466365238,1716.95325139942,-1098.41584199422,0.875784764864609,82.1266205788688,6822.85785782245,5.36,83.0772995373679,-1.41439967010346,"9405 €/kW",0.04,99.1628231578312,-10.4356521243812
"optimistic-demand","Optimální vývoj",0,3637.59091221548,628.474837581703,1998.84130910102,161.9582933597,82.1258365530916,6426.8653522579,2.06,78.2563152109038,1.39087061917694,"9405 €/kW",0.04,0,-12.4513661615649
"optimistic-demand","Optimální vývoj",4,5711.86181084683,836.943959667768,90.7795345359233,161.9582933597,82.1250353131253,6801.54359841022,6.46,82.8193689351533,2.55020212075327,"9405 €/kW",0.04,132.217097543775,-6.7289809357391
"optimistic-demand","Optimální vývoj",1,4127.27832636261,721.431467875119,1458.18740560031,161.9582933597,82.1259490591946,6468.85549319774,3.16,78.7674975729672,1.93956647611996,"9405 €/kW",0.04,33.0542743859436,-11.3914879425585
"optimistic-demand","Optimální vývoj",2,4645.92866990799,835.441136580781,927.144417666626,161.9582933597,82.1256929649503,6570.47251751509,4.26,80.0050785607282,2.23895432886737,"9405 €/kW",0.04,66.1085487718873,-9.8545191020501
"optimistic-demand","Optimální vývoj",3,5146.83821281002,779.699645351738,561.393546385512,161.9582933597,82.1248305795172,6649.88969790697,5.36,80.9729487535225,2.70555965575882,"9405 €/kW",0.04,99.1628231578312,-8.4200435823643
"optimistic-prices","Omezená spolupráce",0,5767.12828273946,2635.99991041733,600.150307534588,23.7451771503905,101.414683804407,9027.02367784176,2.06,89.0110124018301,-1.56469326357293,"9405 €/kW",0.04,0,-4.65223285338851
"optimistic-prices","Omezená spolupráce",4,6981.35561625227,2007.46751125189,-124.550802555743,23.7451771503905,101.417160327844,8888.01750209881,6.46,87.638201201524,1.3547147478108,"9405 €/kW",0.04,132.217097543775,-3.10563604231083
"optimistic-prices","Omezená spolupráce",1,6066.7424622325,2427.98990738615,454.301093999716,23.7451771503905,101.414390345541,8972.77864076877,3.16,88.4763849607199,-0.778513586751714,"9405 €/kW",0.04,33.0542743859436,-4.40068061767744
"optimistic-prices","Omezená spolupráce",2,6378.77984864364,2217.16796990241,309.631317417492,23.7451771503905,101.414177768417,8929.32431311394,4.26,88.04808666402,0,"9405 €/kW",0.04,66.1085487718873,-4.05046532762563
"optimistic-prices","Omezená spolupráce",3,6653.80046586606,2060.25536014245,124.301507765418,23.7451771503905,101.414469105564,8862.10251092432,5.36,87.3849914029484,0.622245146520598,"9405 €/kW",0.04,99.1628231578312,-4.09131544217661
"optimistic-prices","Pokračování jádra v Evropě",0,4111.09336664111,1287.08792315461,2967.63256427666,102.779637064341,101.410258471184,8468.59349113671,2.06,83.508252703479,-0.0441190275283958,"9405 €/kW",0.04,0,-8.63441831569509
"optimistic-prices","Pokračování jádra v Evropě",4,5647.81308711831,1307.71027183456,1524.99299707892,102.779637064341,101.41391342226,8583.29599309613,6.46,84.6362762608083,1.47410340021155,"9405 €/kW",0.04,132.217097543775,-5.98817233062582
"optimistic-prices","Pokračování jádra v Evropě",1,4489.73285830751,1261.92440062856,2558.59145189819,102.779637064341,101.41168722591,8413.02834789861,3.16,82.9591596199098,0.373413492842118,"9405 €/kW",0.04,33.0542743859436,-8.7659788788937
"optimistic-prices","Pokračování jádra v Evropě",2,4756.02497083663,1217.20709427452,2379.91454294281,102.779637064341,101.41253063235,8455.92624511831,4.26,83.3814735949494,0.828178021684948,"9405 €/kW",0.04,66.1085487718873,-7.88890037501126
"optimistic-prices","Pokračování jádra v Evropě",3,5307.2024343772,1263.98165532831,1839.77237744965,102.779637064341,101.412914021386,8513.7361042195,5.36,83.9512027277331,1.14693949285738,"9405 €/kW",0.04,99.1628231578312,-7.00040977105519
"optimistic-prices","Odpor k OZE",4,7177.92893268686,2310.91851285043,-658.402575865449,0.875784764864609,101.413950332718,8831.32065443671,6.46,87.0819115660414,-1.29195977270618,"9405 €/kW",0.04,132.217097543775,-6.30860019831039
"optimistic-prices","Odpor k OZE",1,6558.55699702789,2613.88716146123,-235.866011892803,0.875784764864609,101.410900842465,8937.45393136118,3.16,88.1310969246284,-1.30086134066055,"9405 €/kW",0.04,33.0542743859436,-5.26831640767777
"optimistic-prices","Odpor k OZE",2,6762.31327394037,2446.50310752916,-307.689900376008,0.875784764864609,101.411451446116,8902.00226585839,4.26,87.7810359571512,-1.41588965949589,"9405 €/kW",0.04,66.1085487718873,-5.73340569399029
"optimistic-prices","Odpor k OZE",3,6854.34517623263,2369.6299599025,-359.878638744813,0.875784764864609,101.411715111927,8864.97228215518,5.36,87.4156627010101,-1.41439967010346,"9405 €/kW",0.04,99.1628231578312,-6.09728896073904
"optimistic-prices","Odpor k OZE",0,6010.12467216629,3026.23474498214,-39.2193355227323,0.875784764864609,101.411086347145,8998.01586639056,2.06,88.7281281613434,-1.20814793638823,"9405 €/kW",0.04,0,-4.57857176669046
"optimistic-prices","Optimální vývoj",0,4420.82521918013,1491.45990938229,2311.04038109383,161.9582933597,101.415256316551,8385.28380301596,2.06,82.6826663716421,1.39087061917694,"9405 €/kW",0.04,0,-8.02501500082666
"optimistic-prices","Optimální vývoj",4,6146.64114845649,1244.81335621073,963.270236787266,161.9582933597,101.418238787952,8516.68303481418,6.46,83.975852239173,2.55020212075327,"9405 €/kW",0.04,132.217097543775,-5.5724976317194
"optimistic-prices","Optimální vývoj",1,4765.59914033411,1296.57613442003,2112.40872602802,161.9582933597,101.415551596662,8336.54229414185,3.16,82.2018138529385,1.93956647611996,"9405 €/kW",0.04,33.0542743859436,-7.9571716625872
"optimistic-prices","Optimální vývoj",2,5158.52263514438,1327.91292512051,1711.50984646439,161.9582933597,101.416603214104,8359.90370008898,4.26,82.4313123802822,2.23895432886737,"9405 €/kW",0.04,66.1085487718873,-7.42828528249609
"optimistic-prices","Optimální vývoj",3,5554.16509627895,1237.76915245729,1443.89636415547,161.9582933597,101.415914662753,8397.78890625142,5.36,82.8054347700485,2.70555965575882,"9405 €/kW",0.04,99.1628231578312,-6.58755756583831
"optimistic-smr","Omezená spolupráce",0,5499.86084499386,2051.83725589785,674.138483959379,23.7451771503905,101.416940671445,8249.58176200147,2.06,81.3432322783942,-1.56469326357293,"9405 €/kW",0.04,0,-12.3200129768244
"optimistic-smr","Omezená spolupráce",4,7237.52859457398,1435.13958992131,187.241706449445,23.7451771503905,101.417966878809,8883.65506809513,6.46,87.5944898275355,1.3547147478108,"9405 €/kW",0.04,132.217097543775,-3.14934741629931
"optimistic-smr","Omezená spolupráce",1,5976.54486191024,1840.62244639908,560.133761582006,23.7451771503905,101.416586781125,8401.04624704172,3.16,82.8370044159803,-0.778513586751714,"9405 €/kW",0.04,33.0542743859436,-10.0400611624171
"optimistic-smr","Omezená spolupráce",2,6341.74896273755,1535.1949852205,606.28479898397,23.7451771503905,101.415151201989,8506.97392409241,4.26,83.882672591485,0,"9405 €/kW",0.04,66.1085487718873,-8.21587940016063
"optimistic-smr","Omezená spolupráce",3,6782.68624720311,1454.5575188379,422.117135345276,23.7451771503905,101.416427336358,8683.10607853668,5.36,85.6183392236668,0.622245146520598,"9405 €/kW",0.04,99.1628231578312,-5.85796762145822
"optimistic-smr","Pokračování jádra v Evropě",0,5080.35261693311,1075.20375072245,1097.24362031289,102.779637064341,101.411058949851,7355.57962503279,2.06,72.5323224232397,-0.0441190275283958,"9405 €/kW",0.04,0,-19.6103485959343
"optimistic-smr","Pokračování jádra v Evropě",4,7095.53007729665,1232.82048972614,273.795235732169,102.779637064341,101.415557207177,8704.92543981931,6.46,85.8342218840885,1.47410340021155,"9405 €/kW",0.04,132.217097543775,-4.79022670734558
"optimistic-smr","Pokračování jádra v Evropě",1,5514.16248574175,1153.16234420398,905.664592774437,102.779637064341,101.41273058872,7675.7690597845,3.16,75.688417176278,0.373413492842118,"9405 €/kW",0.04,33.0542743859436,-16.0367213225255
"optimistic-smr","Pokračování jádra v Evropě",2,5911.04313586298,1240.12111170398,702.262611431544,102.779637064341,101.413597967086,7956.20649606284,4.26,78.4530541816008,0.828178021684948,"9405 €/kW",0.04,66.1085487718873,-12.8173197883599
"optimistic-smr","Pokračování jádra v Evropě",3,6481.34683068815,1205.50235036468,507.962870806902,102.779637064341,101.415045027994,8297.59168892407,5.36,81.8181531806612,1.14693949285738,"9405 €/kW",0.04,99.1628231578312,-9.1334593181271
"optimistic-smr","Odpor k OZE",0,5693.34293042553,2430.88796457579,341.562420028745,0.875784764864609,101.415809305177,8466.66909979493,2.06,83.4847067513637,-1.20814793638823,"9405 €/kW",0.04,0,-9.82199317667016
"optimistic-smr","Odpor k OZE",4,7393.21792797585,1942.00295286773,-258.72805927862,0.875784764864609,101.417090985307,9077.36860632982,6.46,89.5053143226612,-1.29195977270618,"9405 €/kW",0.04,132.217097543775,-3.88519744169061
"optimistic-smr","Odpor k OZE",1,6076.608689131,2283.11395768246,246.426233084835,0.875784764864609,101.416001540598,8607.02466466316,3.16,84.8685072761196,-1.30086134066055,"9405 €/kW",0.04,33.0542743859436,-8.53090605618661
"optimistic-smr","Odpor k OZE",2,6537.39489577425,2068.29972457876,143.263320178138,0.875784764864609,101.41587874775,8749.83372529601,4.26,86.2767629027732,-1.41588965949589,"9405 €/kW",0.04,66.1085487718873,-7.2376787483683
"optimistic-smr","Odpor k OZE",3,6917.722352799,1986.14115394262,-0.843005061749295,0.875784764864609,101.415507354266,8903.89628644473,5.36,87.7962011799783,-1.41439967010346,"9405 €/kW",0.04,99.1628231578312,-5.71675048177086
"optimistic-smr","Optimální vývoj",0,4970.44231654096,986.112128421443,1119.4222584501,161.9582933597,101.414627865432,7237.9349967722,2.06,71.3697338255413,1.39087061917694,"9405 €/kW",0.04,0,-19.3379475469274
"optimistic-smr","Optimální vývoj",4,7068.83246674286,1211.50452020498,227.034536117353,161.9582933597,101.417246671534,8669.32981642489,6.46,85.4818100564567,2.55020212075327,"9405 €/kW",0.04,132.217097543775,-4.06653981443569
"optimistic-smr","Optimální vývoj",2,5785.84787627105,1178.02935405251,759.964426228608,161.9582933597,101.416076060912,7885.79994991186,4.26,77.7569026154741,2.23895432886737,"9405 €/kW",0.04,66.1085487718873,-12.1026950473042
"optimistic-smr","Optimální vývoj",3,6414.89985284819,1196.70182174112,485.611534374129,161.9582933597,101.416235522162,8259.17150232314,5.36,81.4383560955416,2.70555965575882,"9405 €/kW",0.04,99.1628231578312,-7.95463624034528
"optimistic-smr","Optimální vývoj",1,5325.72354861064,1092.11271172249,942.177983623778,161.9582933597,101.415273077948,7521.97253731661,3.16,74.1700170893906,1.93956647611996,"9405 €/kW",0.04,33.0542743859436,-15.9889684261351
"optimistic-wind","Omezená spolupráce",0,5508.79528175326,2267.92629684656,1405.02881338833,23.7451771503905,101.422293855577,9205.49556913855,2.06,90.7640245471768,-1.56469326357293,"9405 €/kW",0.04,0,-2.89922070804174
"optimistic-wind","Omezená spolupráce",4,7088.33768092507,2046.94308565622,-229.173080893888,23.7451771503905,101.423783629096,8929.85286283779,6.46,88.0449589170727,1.3547147478108,"9405 €/kW",0.04,132.217097543775,-2.6988783267621
"optimistic-wind","Omezená spolupráce",1,6287.70797560821,2132.1207746608,657.190653853188,23.7451771503905,101.422756848292,9100.76458127259,3.16,89.7309919792999,-0.778513586751714,"9405 €/kW",0.04,33.0542743859436,-3.14607359909743
"optimistic-wind","Omezená spolupráce",2,6925.22513676113,2048.16732767963,4.98264535465034,23.7451771503905,101.422789248903,9002.1202869458,4.26,88.7583584873964,0,"9405 €/kW",0.04,66.1085487718873,-3.34019350424929
"optimistic-wind","Omezená spolupráce",3,6851.9762009348,2090.33783933157,7.46485607642876,23.7451771503905,101.422577530515,8973.52407349318,5.36,88.4765926087153,0.622245146520598,"9405 €/kW",0.04,99.1628231578312,-2.99971423640974
"optimistic-wind","Pokračování jádra v Evropě",0,4464.46050480389,1042.46199353431,3103.04681060259,102.779637064341,101.415009248392,8712.74894600513,2.06,85.9118291323658,-0.0441190275283958,"9405 €/kW",0.04,0,-6.23084188680821
"optimistic-wind","Pokračování jádra v Evropě",4,6273.00224554129,976.432940213129,1271.95278172108,102.779637064341,101.415935539504,8624.16760453984,6.46,85.037598466767,1.47410340021155,"9405 €/kW",0.04,132.217097543775,-5.58685012466712
"optimistic-wind","Pokračování jádra v Evropě",1,4828.97230964079,1062.20252738358,2627.34463277503,102.779637064341,101.414883328648,8621.29910686375,3.16,85.0101959780925,0.373413492842118,"9405 €/kW",0.04,33.0542743859436,-6.71494252071105
"optimistic-wind","Pokračování jádra v Evropě",2,5308.46570279432,990.769377848823,2177.3763041436,102.779637064341,101.415149061866,8579.39102185108,4.26,84.5967402425985,0.828178021684948,"9405 €/kW",0.04,66.1085487718873,-6.67363372736222
"optimistic-wind","Pokračování jádra v Evropě",3,5715.34986276365,988.565551959136,1754.68846527629,102.779637064341,101.416725528406,8561.38351706341,5.36,84.4178657164929,1.14693949285738,"9405 €/kW",0.04,99.1628231578312,-6.53374678229538
"optimistic-wind","Odpor k OZE",0,5538.08106581126,2743.24062939523,986.628196684482,0.875784764864609,101.418218979782,9268.82567665583,2.06,91.392116425389,-1.20814793638823,"9405 €/kW",0.04,0,-1.91458350264493
"optimistic-wind","Odpor k OZE",4,7755.95727993581,2203.48118291192,-1061.85625515501,0.875784764864609,101.420818128417,8898.45799245759,6.46,87.7379827600145,-1.29195977270618,"9405 €/kW",0.04,132.217097543775,-5.65252900433732
"optimistic-wind","Odpor k OZE",1,6233.8594517231,2677.22654081518,200.869878978897,0.875784764864609,101.419386925291,9112.83165628204,3.16,89.8529554610194,-1.30086134066055,"9405 €/kW",0.04,33.0542743859436,-3.54645787128683
"optimistic-wind","Odpor k OZE",2,7091.56920870361,2588.03866237382,-683.460837183527,0.875784764864609,101.419587339396,8997.02281865877,4.26,88.7108994887805,-1.41588965949589,"9405 €/kW",0.04,66.1085487718873,-4.80354216236101
"optimistic-wind","Odpor k OZE",3,7565.70200102062,2327.47914533669,-953.044502711527,0.875784764864609,101.420602001965,8941.01242841064,5.36,88.1577534733764,-1.41439967010346,"9405 €/kW",0.04,99.1628231578312,-5.35519818837267
"optimistic-wind","Optimální vývoj",0,4629.69975968894,1134.07886399092,2696.85451988048,161.9582933597,101.419413796364,8622.59143692003,2.06,85.0191409529635,1.39087061917694,"9405 €/kW",0.04,0,-5.68854041950523
"optimistic-wind","Optimální vývoj",4,6520.06149380627,998.542059987741,960.839508732091,161.9582933597,101.41834140291,8641.4013558858,6.46,85.2055085534843,2.55020212075327,"9405 €/kW",0.04,132.217097543775,-4.34284131740813
"optimistic-wind","Optimální vývoj",1,5044.42125006511,976.534747188485,2374.52308330244,161.9582933597,101.41955603384,8557.43737391573,3.16,84.3766006139923,1.93956647611996,"9405 €/kW",0.04,33.0542743859436,-5.78238490153336
"optimistic-wind","Optimální vývoj",2,5511.09956423738,894.600933517266,1953.23487611784,161.9582933597,101.419638693134,8520.89366723219,4.26,84.016210046004,2.23895432886737,"9405 €/kW",0.04,66.1085487718873,-5.84338761677428
"optimistic-wind","Optimální vývoj",3,5948.26114963248,941.020381962181,1506.40949999184,161.9582933597,101.419445765826,8557.6493249462,5.36,84.3787821982931,2.70555965575882,"9405 €/kW",0.04,99.1628231578312,-5.01421013759369
"sceptic-demand+ccs+smr","Omezená spolupráce",0,7421.79733407512,3941.00123495649,2570.3444202778,23.7451771503905,120.690023327164,13956.8881664598,2.06,115.642434906369,-1.56469326357293,"9405 €/kW",0.04,0,21.9791896511507
"sceptic-demand+ccs+smr","Omezená spolupráce",4,7532.32591824063,3606.43058662128,2051.02733572922,23.7451771503905,120.690060084179,13213.5290177415,6.46,109.483158832843,1.3547147478108,"9405 €/kW",0.04,132.217097543775,18.7393215890085
"sceptic-demand+ccs+smr","Omezená spolupráce",1,7441.89362288425,3813.16016654362,2463.51343923407,23.7451771503905,120.690783746877,13742.3124058123,3.16,113.863809473919,-0.778513586751714,"9405 €/kW",0.04,33.0542743859436,20.9867438955215
"sceptic-demand+ccs+smr","Omezená spolupráce",2,7388.34997712388,3789.95037624154,2353.57149611085,23.7451771503905,120.690336226288,13555.6170266267,4.26,112.317335840466,0,"9405 €/kW",0.04,66.1085487718873,20.21878384882
"sceptic-demand+ccs+smr","Omezená spolupráce",3,7437.88009505916,3717.86950905734,2200.58851704277,23.7451771503905,120.691006621928,13380.0832983097,5.36,110.862305923287,0.622245146520598,"9405 €/kW",0.04,99.1628231578312,19.3859990781622
"sceptic-demand+ccs+smr","Pokračování jádra v Evropě",0,4671.95892689624,3262.89181703088,4940.59729431506,102.779637064341,120.679531021714,12978.2276753065,2.06,107.542907777553,-0.0441190275283958,"9405 €/kW",0.04,0,15.4002367583788
"sceptic-demand+ccs+smr","Pokračování jádra v Evropě",1,4863.25393957448,3040.91139496578,4774.20103683392,102.779637064341,120.679787252859,12781.1460084385,3.16,105.909583529993,0.373413492842118,"9405 €/kW",0.04,33.0542743859436,14.1844450311898
"sceptic-demand+ccs+smr","Pokračování jádra v Evropě",2,5200.97321607976,2815.75101130738,4498.31594417561,102.779637064341,120.681304062468,12617.8198086271,4.26,104.554884508836,0.828178021684948,"9405 €/kW",0.04,66.1085487718873,13.2845105388752
"sceptic-demand+ccs+smr","Pokračování jádra v Evropě",3,5615.86746458727,2650.39954040529,4082.78225165024,102.779637064341,120.68318659827,12451.8288937071,5.36,103.177826544776,1.14693949285738,"9405 €/kW",0.04,99.1628231578312,12.2262140459881
"sceptic-demand+ccs+smr","Pokračování jádra v Evropě",4,6057.32607972801,2499.317552655,3618.90762583034,102.779637064341,120.685760296382,12278.3308952777,6.46,101.738024975974,1.47410340021155,"9405 €/kW",0.04,132.217097543775,11.1135763845396
"sceptic-demand+ccs+smr","Odpor k OZE",0,7879.67378192894,4533.29690955372,1884.14205247294,0.875784764864609,120.685846699652,14297.9885287205,2.06,118.47278632683,-1.20814793638823,"9405 €/kW",0.04,0,25.1660863987962
"sceptic-demand+ccs+smr","Odpor k OZE",4,7906.31843882912,4047.13226860365,1502.6321238617,0.875784764864609,120.682624880556,13456.9586160593,6.46,111.507009641016,-1.29195977270618,"9405 €/kW",0.04,132.217097543775,18.1164978766642
"sceptic-demand+ccs+smr","Odpor k OZE",1,8007.22152078126,4288.46345349777,1774.07429167664,0.875784764864609,120.684712488253,14070.6350507205,3.16,116.590036638569,-1.30086134066055,"9405 €/kW",0.04,33.0542743859436,23.1906233062628
"sceptic-demand+ccs+smr","Odpor k OZE",2,7969.46015562061,4186.59146797324,1696.4220043344,0.875784764864609,120.683926490308,13853.3494126931,4.26,114.790343797819,-1.41588965949589,"9405 €/kW",0.04,66.1085487718873,21.275902146677
"sceptic-demand+ccs+smr","Odpor k OZE",3,7944.61522660006,4099.90431594937,1604.4729490663,0.875784764864609,120.683580397884,13649.8682763806,5.36,113.104601565333,-1.41439967010346,"9405 €/kW",0.04,99.1628231578312,19.5916499035844
"sceptic-demand+ccs+smr","Optimální vývoj",0,4694.59216101412,2723.28775020599,5251.90644566755,161.9582933597,120.686542390208,12831.7446502474,2.06,106.322912199766,1.39087061917694,"9405 €/kW",0.04,0,15.6152308272969
