name,region,season,stat,IMPORT_EXPORT,TOTAL,b_CHP,bio,biogas,coal,coal_bp,coal_ex,dsr,eens,gas_ccgt,gas_chp,gas_eng_chp,gas_peak,h_dams,h_ror,heat,li,lig,lig_bp,lig_ex,lig_old,lig_sc,nuclear,onshore,pump,pump_open,solar
2028-advanced,CZ,W,capex_mn_EUR_per_yr,,,120.501,0,49.707,0,1.812,0,0,,87.828,143.611,45.223,8.282,105.136,87.683,,20.171,0,65.339,119.669,0,46.464,3000.042,122.262,139.774,114.162,736.261
2028-advanced,CZ,W,charged_TWh,,4.581,,,,,,,,,,,,,0,0,0.301,0.2,,,,,,,,0.307,0.24,
2028-advanced,CZ,W,curtailment_TWh,,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-advanced,CZ,W,discharged_TWh,,7.423,,,,,,,,,,,,,0.259,0.583,0.231,0.181,,,,,,,,0.224,0.188,
2028-advanced,CZ,W,emissions_MtCO2,,42.392,0,0,0,0,0.051,0,0,0,1.09,2.062,1.309,0.007,0,0,0,0,0,5.17,3.839,0,1.326,0,0,0,0,0
2028-advanced,CZ,W,export_TWh,,4.035,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-advanced,CZ,W,heat_production_PJ,,,0.493,,,,0.324,0,,0,,7.778,8.566,,,,,,,27.92,21.388,,,,,,,
2028-advanced,CZ,W,import_TWh,,4.486,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-advanced,CZ,W,inflow_TWh,,,,,,,,,,,,,,,0.259,0.583,,,,,,,,,,,0.014,
2028-advanced,CZ,W,load_TWh,,38.63,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-advanced,CZ,W,net_import_TWh,,0.452,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-advanced,CZ,W,opex_mn_EUR,,,113.571,0,104.51,0,7.503,0,0,,295.91,460.741,351.936,1.788,0.778,1.165,,0.362,0,595.296,202.816,0,157.529,319.48,0,0.895,0.752,0
2028-advanced,CZ,W,power_share_high_value,,,,,,,,,,,,,,,,,,,,,,,,0.981,0.979,,,0.872
2028-advanced,CZ,W,power_share_low_value,,,,,,,,,,,,,,,,,,,,,,,,0.019,0.019,,,0.122
2028-advanced,CZ,W,power_share_zero_value,,,,,,,,,,,,,,,,,,,,,,,,0.001,0.002,,,0.006
2028-advanced,CZ,W,production_TWh,,144.941,1.462,0,1.486,0,0.03,0,0,0,2.775,4.348,2.38,0.012,0.259,0.583,0.231,0.181,0,2.585,1.718,0,1.426,14.522,1.101,0.224,0.188,3.648
2028-advanced,CZ,W,production_el_eq_TWh,,,1.531,,,,0.03,0,,0,,5.248,2.38,,,,,,,2.585,3.839,,,,,,,
2028-advanced,CZ,W,production_excess_TWh,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0
2028-advanced,CZ,W,production_hours,,,4335,0,4087,0,2035,0,0,0,3615,4287,3125,116,4369,4392,805,723,0,4392,4133,0,2747,,,424,523,
2028-advanced,CZ,W,production_used_TWh,,,,,,,,,,,,,,,,,,,,,,,,,1.101,,,3.648
2028-advanced,CZ,W,wholesale_expenses_mn_EUR,194.466,,,,,,,,,,,,,,0,0,,21.601,,,,,,,,31.725,24.74,
2028-advanced,CZ,W,wholesale_revenues_mn_EUR,177.35,,175.727,0,171.111,0,3.703,0,0,,327.615,600.579,282.868,3.431,31.001,64.605,,22.376,0,292.174,440.058,0,173.031,1627.625,116.923,32.454,27.028,381.431
2028-advanced,CZ,Y,avg_consumer_price_EUR_per_MWh,,105.893,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-advanced,CZ,Y,avg_producer_price_EUR_per_MWh,,105.217,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-advanced,CZ,Y,capacity_GW,,26.899,0.372,0,0.372,0,0.017,0,0,,0.823,1.25,0.832,0.128,0.518,0.432,3.371,0.3,0,0.603,1.104,0,0.581,4.047,0.8,0.688,0.562,10.1
2028-advanced,CZ,Y,capacity_factor,,0.308,0.8,,0.8,,0.208,,,,0.482,0.77,0.59,0.011,0.133,0.355,0.011,0.12,,0.807,0.439,,0.28,0.796,0.286,0.102,0.103,0.124
2028-advanced,CZ,Y,capex_mn_EUR_per_yr,,,120.501,0,49.707,0,1.812,0,0,,87.828,143.611,45.223,8.282,105.136,87.683,,20.171,0,65.339,119.669,0,46.464,3000.042,122.262,139.774,114.162,736.261
2028-advanced,CZ,Y,charged_TWh,,2.29,,,,,,,,,,,,,0,0,0.428,0.349,,,,,,,,0.852,0.662,
2028-advanced,CZ,Y,curtailment_TWh,,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-advanced,CZ,Y,discharged_TWh,,3.712,,,,,,,,,,,,,0.602,1.343,0.332,0.315,,,,,,,,0.613,0.507,
2028-advanced,CZ,Y,emissions_MtCO2,,21.196,0,0,0,0,0.052,0,0,0,1.366,3.313,2.366,0.007,0,0,0,0,0,8.524,4.243,0,1.326,0,0,0,0,0
2028-advanced,CZ,Y,export_TWh,,9.273,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-advanced,CZ,Y,heat_production_PJ,,,1.299,,,,0.329,-0,,0,,11.577,15.488,,,,,,,46.031,23.326,,,,,,,
2028-advanced,CZ,Y,import_TWh,,10.304,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-advanced,CZ,Y,inflow_TWh,,,,,,,,,,,,,,,0.602,1.349,,,,,,,,,,,0.03,
2028-advanced,CZ,Y,load_TWh,,71.303,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-advanced,CZ,Y,net_import_TWh,,1.031,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-advanced,CZ,Y,opex_mn_EUR,,,189.122,0,184.423,0,7.618,0,0,,374.262,757.247,636.283,1.816,1.806,2.685,,0.63,0,981.949,228.535,0,157.529,621.206,0,2.453,2.027,0
2028-advanced,CZ,Y,power_share_high_value,,,,,,,,,,,,,,,,,,,,,,,,0.933,0.935,,,0.7
2028-advanced,CZ,Y,power_share_low_value,,,,,,,,,,,,,,,,,,,,,,,,0.065,0.063,,,0.293
2028-advanced,CZ,Y,power_share_zero_value,,,,,,,,,,,,,,,,,,,,,,,,0.001,0.002,,,0.007
2028-advanced,CZ,Y,production_TWh,,72.471,2.427,0,2.607,0,0.03,0,0,-0,3.476,7.093,4.302,0.012,0.602,1.343,0.332,0.315,0,4.262,1.928,0,1.426,28.237,2.001,0.613,0.507,10.957
2028-advanced,CZ,Y,production_el_eq_TWh,,,2.607,,,,0.03,0,,0,,8.433,4.302,,,,,,,4.262,4.243,,,,,,,
2028-advanced,CZ,Y,production_excess_TWh,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0
2028-advanced,CZ,Y,production_hours,,,8030,0,7317,0,2088,0,0,0,5030,7835,5694,119,8737,8760,1449,1254,0,8760,5635,0,2747,,,1124,1431,
2028-advanced,CZ,Y,production_used_TWh,,,,,,,,,,,,,,,,,,,,,,,,,2.001,,,10.957
2028-advanced,CZ,Y,wholesale_expenses_mn_EUR,325.618,,,,,,,,,,,,,,0,0,,35.271,,,,,,,,78.389,60.863,
2028-advanced,CZ,Y,wholesale_revenues_mn_EUR,290.016,,282.029,0,286.207,0,3.741,0,0,,402.647,923.029,486.876,3.455,66.362,137.76,,36.674,0,452.247,476.745,0,173.031,2941.449,200.702,74.364,61.267,1004.419
2028-slow,CZ,S,avg_consumer_price_EUR_per_MWh,,100.281,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-slow,CZ,S,avg_producer_price_EUR_per_MWh,,100.432,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-slow,CZ,S,capacity_factor,,1.322,0.646,,0.694,,0.007,,,,0.39,0.735,0.545,0,0.152,0.406,0.004,0.11,0,0.726,0.056,,0,0.776,0.258,0.11,0.112,0.166
2028-slow,CZ,S,capex_mn_EUR_per_yr,,,90.376,0,49.707,0,1.812,0,0,,87.828,115.452,30.064,8.282,105.136,87.683,,6.724,25.466,65.339,157.957,0,46.464,3000.042,76.414,139.774,114.162,510.28
2028-slow,CZ,S,charged_TWh,,3.763,,,,,,,,,,,,,0,0,0.068,0.053,,,,,,,,0.463,0.363,
2028-slow,CZ,S,curtailment_TWh,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-slow,CZ,S,discharged_TWh,,6.766,,,,,,,,,,,,,0.343,0.766,0.057,0.048,,,,,,,,0.33,0.276,
2028-slow,CZ,S,emissions_MtCO2,,45.085,0,0,0,0,0.001,-0,0,0,0.552,1.267,0.724,0,0,0,0,0,0,3.825,0.356,0,0,0,0,0,0,0
2028-slow,CZ,S,export_TWh,,4.313,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-slow,CZ,S,heat_production_PJ,,,0.25,,,,0.006,-0,,0,,4.043,4.741,,,,,,,20.654,1.837,,,,,,,
2028-slow,CZ,S,import_TWh,,7.313,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-slow,CZ,S,inflow_TWh,,,,,,,,,,,,,,,0.343,0.766,,,,,,,,,,,0.017,
2028-slow,CZ,S,load_TWh,,32.673,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-slow,CZ,S,net_import_TWh,,3,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-slow,CZ,S,opex_mn_EUR,,,59.195,0,80.344,0,0.14,0,0,,154.312,295.616,194.767,0.033,1.029,,,0.096,0,441.949,21.309,0,0,301.727,0,1.322,1.103,0
2028-slow,CZ,S,power_share_high_value,,,,,,,,,,,,,,,,,,,,,,,,0.978,0.974,,,0.918
2028-slow,CZ,S,power_share_low_value,,,,,,,,,,,,,,,,,,,,,,,,0.022,0.026,,,0.082
2028-slow,CZ,S,power_share_zero_value,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,0
2028-slow,CZ,S,production_TWh,,135.463,0.753,0,1.127,0,0.001,0,0,-0,1.404,2.757,1.317,0,0.343,0.766,0.057,0.048,0,1.912,0.173,0,0,13.715,0.563,0.33,0.276,5.066
2028-slow,CZ,S,production_el_eq_TWh,,,0.787,,,,0.001,-0,,0,,3.225,1.317,,,,,,,1.912,0.356,,,,,,,
2028-slow,CZ,S,production_excess_TWh,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0
2028-slow,CZ,S,production_hours,,,3415,0,3260,0,58,0,0,0,2286,3967,2525,3,4368,4368,362,531,0,4368,1156,0,0,,,596,759,
2028-slow,CZ,S,production_used_TWh,,,,,,,,,,,,,,,,,,,,,,,,,0.563,,,5.066
2028-slow,CZ,S,wholesale_expenses_mn_EUR,225.744,,,,,,,,,,,,,,0,0,,5.403,,,,,,,,43.942,34.366,
2028-slow,CZ,S,wholesale_revenues_mn_EUR,37.45,,81.762,0,117.764,0,0.056,-0,0,,151.083,333.643,141.044,0.028,35.998,76.769,,5.157,0,191.569,34.302,0,0,1372.306,54.898,35.418,29.629,477.437
2028-slow,CZ,W,avg_consumer_price_EUR_per_MWh,,119.687,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-slow,CZ,W,avg_producer_price_EUR_per_MWh,,119.144,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-slow,CZ,W,capacity_factor,,1.315,0.953,,0.906,,0.32,,,,0.859,0.963,0.651,0.022,0.114,0.308,0.017,0.14,0.235,0.973,0.789,,0.624,0.817,0.313,0.071,0.072,0.082
2028-slow,CZ,W,capex_mn_EUR_per_yr,,,90.376,0,49.707,0,1.812,0,0,,87.828,115.452,30.064,8.282,105.136,87.683,,6.724,25.466,65.339,157.957,0,46.464,3000.042,76.414,139.774,114.162,510.28
2028-slow,CZ,W,charged_TWh,,3.763,,,,,,,,,,,,,0,0,0.346,0.068,,,,,,,,0.295,0.226,
2028-slow,CZ,W,curtailment_TWh,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-slow,CZ,W,discharged_TWh,,6.766,,,,,,,,,,,,,0.259,0.583,0.266,0.061,,,,,,,,0.215,0.178,
2028-slow,CZ,W,emissions_MtCO2,,45.085,0,0,0,0,0.04,0,0,0,1.22,1.669,0.87,0.007,0,0,0,0,0.328,5.152,5.051,0,1.482,0,0,0,0,0
2028-slow,CZ,W,export_TWh,,3.226,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-slow,CZ,W,heat_production_PJ,,,0.303,,,,0.254,-0,,0,,5.036,5.692,,,,,,,27.822,27.397,,,,,,,
2028-slow,CZ,W,import_TWh,,5.588,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-slow,CZ,W,inflow_TWh,,,,,,,,,,,,,,,0.259,0.583,,,,,,,,,,,0.014,
2028-slow,CZ,W,load_TWh,,38.63,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-slow,CZ,W,net_import_TWh,,2.361,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-slow,CZ,W,opex_mn_EUR,,,87.336,0,104.119,0,5.895,0,0,,330.07,388.029,233.846,1.896,0.777,1.166,,0.123,39.432,593.535,275.561,0,175.671,319.48,0,0.859,0.713,0
2028-slow,CZ,W,power_share_high_value,,,,,,,,,,,,,,,,,,,,,,,,0.998,0.996,,,0.982
2028-slow,CZ,W,power_share_low_value,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.004,,,0.018
2028-slow,CZ,W,power_share_zero_value,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,0
2028-slow,CZ,W,production_TWh,,135.463,1.126,0,1.48,0,0.024,0,0,0,3.104,3.664,1.581,0.013,0.259,0.583,0.266,0.061,0.328,2.576,2.333,0,1.593,14.522,0.688,0.215,0.178,2.528
2028-slow,CZ,W,production_el_eq_TWh,,,1.168,,,,0.024,0,,0,,4.247,1.581,,,,,,,2.576,5.051,,,,,,,
2028-slow,CZ,W,production_excess_TWh,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0
2028-slow,CZ,W,production_hours,,,4304,0,4085,0,1663,0,0,0,3942,4301,3034,122,4369,4392,766,674,1358,4392,4161,0,2939,,,401,478,
2028-slow,CZ,W,production_used_TWh,,,,,,,,,,,,,,,,,,,,,,,,,0.688,,,2.528
2028-slow,CZ,W,wholesale_expenses_mn_EUR,311.621,,,,,,,,,,,,,,0,0,,7.633,,,,,,,,32.557,25.014,
2028-slow,CZ,W,wholesale_revenues_mn_EUR,86.491,,139.357,0,177.269,0,3.201,0,0,,376.051,506.099,195.664,4.493,33.717,67.231,,8.248,47.305,304.68,607.486,0,199.954,1697.407,75.814,35.015,28.792,282.04
2028-slow,CZ,Y,avg_consumer_price_EUR_per_MWh,,110.795,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-slow,CZ,Y,avg_producer_price_EUR_per_MWh,,110.773,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-slow,CZ,Y,capacity_GW,,23.46,0.279,0,0.372,0,0.017,0,0,,0.823,1.004,0.553,0.128,0.518,0.432,3.478,0.1,0.318,0.603,1.457,0,0.581,4.047,0.5,0.688,0.562,7
2028-slow,CZ,Y,capacity_factor,,0.33,0.8,,0.8,,0.164,,,,0.625,0.849,0.598,0.011,0.133,0.357,0.011,0.125,0.118,0.85,0.424,,0.313,0.796,0.286,0.09,0.092,0.124
2028-slow,CZ,Y,capex_mn_EUR_per_yr,,,90.376,0,49.707,0,1.812,0,0,,87.828,115.452,30.064,8.282,105.136,87.683,,6.724,25.466,65.339,157.957,0,46.464,3000.042,76.414,139.774,114.162,510.28
2028-slow,CZ,Y,charged_TWh,,1.882,,,,,,,,,,,,,0,0,0.414,0.121,,,,,,,,0.757,0.589,
2028-slow,CZ,Y,curtailment_TWh,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-slow,CZ,Y,discharged_TWh,,3.383,,,,,,,,,,,,,0.602,1.349,0.323,0.11,,,,,,,,0.545,0.454,
2028-slow,CZ,Y,emissions_MtCO2,,22.542,0,0,0,0,0.041,-0,0,0,1.771,2.936,1.594,0.007,0,0,0,0,0.328,8.977,5.407,0,1.482,0,0,0,0,0
2028-slow,CZ,Y,export_TWh,,7.539,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-slow,CZ,Y,heat_production_PJ,,,0.553,,,,0.259,-0,,0,,9.079,10.433,,,,,,,48.475,29.235,,,,,,,
2028-slow,CZ,Y,import_TWh,,12.901,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-slow,CZ,Y,inflow_TWh,,,,,,,,,,,,,,,0.602,1.349,,,,,,,,,,,0.03,
2028-slow,CZ,Y,load_TWh,,71.303,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-slow,CZ,Y,net_import_TWh,,5.362,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-slow,CZ,Y,opex_mn_EUR,,,146.531,0,184.464,0,6.036,0,0,,484.382,683.645,428.613,1.929,1.806,2.698,,0.219,39.432,1035.484,296.87,0,175.671,621.206,0,2.181,1.817,0
2028-slow,CZ,Y,power_share_high_value,,,,,,,,,,,,,,,,,,,,,,,,0.988,0.986,,,0.94
2028-slow,CZ,Y,power_share_low_value,,,,,,,,,,,,,,,,,,,,,,,,0.012,0.014,,,0.06
2028-slow,CZ,Y,power_share_zero_value,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,0
2028-slow,CZ,Y,production_TWh,,67.731,1.878,0,2.607,0,0.024,0,0,-0,4.508,6.421,2.898,0.013,0.602,1.349,0.323,0.11,0.328,4.488,2.507,0,1.593,28.237,1.251,0.545,0.454,7.594
2028-slow,CZ,Y,production_el_eq_TWh,,,1.955,,,,0.024,-0,,0,,7.472,2.898,,,,,,,4.488,5.407,,,,,,,
2028-slow,CZ,Y,production_excess_TWh,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0
2028-slow,CZ,Y,production_hours,,,7719,0,7345,0,1721,0,0,0,6228,8268,5559,125,8737,8760,1128,1205,1358,8760,5317,0,2939,,,997,1237,
2028-slow,CZ,Y,production_used_TWh,,,,,,,,,,,,,,,,,,,,,,,,,1.251,,,7.594
2028-slow,CZ,Y,wholesale_expenses_mn_EUR,537.366,,,,,,,,,,,,,,0,0,,13.035,,,,,,,,76.499,59.38,
2028-slow,CZ,Y,wholesale_revenues_mn_EUR,123.941,,221.12,0,295.033,0,3.257,-0,0,,527.133,839.742,336.708,4.521,69.715,144,,13.405,47.305,496.249,641.789,0,199.954,3069.713,130.712,70.433,58.421,759.476
